#Description             CranePos                 TrollPos                 HoistPos                 ToungePos                Weight                   WeightCable
0                        0                        0                        0                        0                        0                        0
1	0	0	0	0	0	0
2	0	0	0	0	0.00906276702880904	0
3	0	0	0	0	0.00343799591064503	0
4	0	0	0	0	-0.00362491607665999	0
5	0	0	0	0	-0.000249862670897993	0
6	0	0	0	0	0.001187324523926        0
7	0	0	0	0	-0.00612449645995999	0
8	0	0	0	0	-0.000187873840331976	0
9	0	0	0	0	0.00156307220459001      0
10	0	0	0	0	-0.000624656677245983	0
11	0	0	0	0	0.000937461853027011	0
12	0	0	0	0	-0.00131320953369096	0
13	0	0	0	0	0.00675010681152399	0
14	0	0	0	0	0.00199985504150402	0
15	0	0	0	0	-0.00231266021728499	0
16	0	0	0	0	0.000750541687011996	0
17	0	0	0	0	-0.00381278991699197	0
18	0	0	0	0	-0.00393772125244096	0
19	0	0	0	0	0.000374794006347989	0
20	0	0	0	0	-0.00281238555908198	0
21	0	0	0	0	0.00237560272216802	0
22	0	0	0	0	-0.00231266021728499	0
23	0	0	0	0	0.00156307220459001	0
24	0	0	0	0	-0.00162506103515597	0
25	0	0	0	0	0.000312805175781028	0
26	0	0	0	0	-0.010687828063964	0
27	0	0	0	0	-0.00737476348876898	0
28	0	0	0	0	0.00287532806396501	0
29	0	0	0	0	0.00287532806396501	0
30	0	0	0	0	0.00112533569336004	0
31	0	0	0	0	-0.00512504577636697	0
32	0	0	0	0	-0.007186889648436	0
33	0	0	0	0	0.00137519836425803	0
34	0	0	0	0	0.00293731689453103	0
35	0	0	0	0	-0.001812934875488	0
36	0	0	0	0	0.00256252288818404	0
37	0.00207519530999889	0	0	0	-0.000687599182128962	0
38	0.0340576171900011	-0.0009765625	0	0	0.024749755859375	0
39	0.18505859375	-0.0359497070329553	0	0	-0.049562484025955	0
40	0.547973632809999	-0.0929565429689774	0	0	-0.123562842607497	0
41	0.946044921869998	-0.130981445312955	0	0	-0.093125373125076	0
42	1.48901367187	-0.200988769532955	0	0	0.058562219142914	0
43	2.64904785156	-0.325988769532955	0	0	-0.160625487565993	0
44	3.65100097656	-0.407958984375909	0	0	-0.065062552690506	0
45	4.57299804687	-0.475952148437955	0	0	-0.034250289201736	0
46	6.51098632812	-0.608947753907955	0	0	-0.160874396562576	0
47	8.25305175781	-0.703002929687955	0	0	-0.138937026262283	0
48	9.42504882812	-0.766967773437955	0	0	-0.124125510454178	0
49	11.76501464842	-0.891967773437955	0	0	-0.145875006914139	0
50	13.92907714842	-0.996948242187955	0	0	-0.00968742370605497	0
51	15.09399414062	-1.02197265625	0	0	-0.172687530517578	0
52	17.49609375	-1.1259765625	0	0	-0.108312606811523	0
53	19.77807617187	-1.18194580078296	0	0	0.015188217163087	0
54	20.96301269531	-1.20495605468795	0	0	0.011062622070314	0
55	23.15002441406	-1.23199462890796	0	0	0.00256252288818404	0
56	25.65698242187	-1.26397705078296	0	0	-0.107874870300293	0
57	26.93298339842	-1.27197265625	0	0	-0.089312553405762	0
58	28.94409179687	-1.27197265625	0	0	-0.168562889099121	0
59	31.55700683592	-1.27197265625	0	0	-0.057499885559081	0
60	32.95300292969	-1.27197265625	0	0	-0.087062835693359	0
61	34.79602050781	-1.27197265625	0	0	-0.032875061035156	0
62	37.45397949219	-1.27197265625	0	0	-0.164813041687012	0
63	38.98901367187	-1.27197265625	0	0	0.03125	0
64	40.63098144531	-1.27197265625	0	0	-0.371562957763672	0
65	43.31604003906	-1.27197265625	0	0	0.041749954223633	0
66	45.02404785156	-1.23498535156295	0	0	-0.072500228881836	0
67	46.50305175781	-1.13494873046898	0	0	0.314874645322561	0
68	49.166015625	-1.12298583984398	0	0	-0.214187622070312	0
69	51.05505371092	-0.966979980468977	0	0	-0.045374870300293	0
70	52.40405273437	-0.778991699218977	0	0	-0.326187133789062	0
71	54.96899414062	-0.758972167968977	0	0	0.130249977111817	0
72	57.10107421875	-0.640991210937955	0	0	0.025938034057617	0
73	58.38305664062	-0.545959472657955	0	0	-0.298686981201172	0
74	60.80908203125	-0.529968261718977	0	0	-0.267750740051269	0
75	63.18408203125	-0.537963867187955	0.0176100730896005	0	-0.086631953716278	0.0014440231025218
76	64.48999023437	-0.557983398437955	0.0579199790954501	0	-0.264249920845031	0.0047494359314442
77	66.55297851562	-0.6259765625	0.14032125473022	0	0.104806661605835	0.0115063302218914
78	68.8720703125	-0.625	0.240332603454591	0	-0.25908237695694	0.0197072513401508
79	70.00109863281	-0.665954589843977	0.2925009727478	0	-0.269422709941864	0.0239850915968418
80	71.72497558592	-0.721984863282955	0.39434480667113	0	-0.291586935520172	0.0323362611234188
81	73.51501464842	-0.734985351562955	0.61309671401977	0	-0.048711836338043	0.0502739436924459
82	74.33203125	-0.732971191407955	0.7618670463562	0	-0.263222515583038	0.0624730847775939
83	75.31298828125	-0.72998046875	0.98504734039307	0	-0.252211153507233	0.0807738713920119
84	76.32800292969	-0.734985351562955	1.31001996994019	0	0.084265947341919	0.107421647757292
85	76.77502441406	-0.733947753907955	1.48316955566405	0	-0.149244964122771	0.121619906276465
86	77.10607910156	-0.73095703125	1.69072484970093	0	0.152484953403473	0.138639416545629
87	77.42797851562	-0.732971191407955	2.01096391677856	0	-0.010461032390594	0.164899062365294
88	77.54309082031	-0.701965332032955	2.20905256271362	0	-0.114829540252685	0.181142311543226
89	77.58703613281	-0.706970214843977	2.38932752609253	0	0.066762834787369	0.195924844592809
90	77.52905273437	-0.707946777343977	2.7190842628479	0	-0.057027518749236	0.222964938730001
